"zip","city","state","latitude","longitude","timezone","dst"
"55116","Saint Paul","MN","44.913815","-93.17459","-6","1"
"55117","Saint Paul","MN","44.989065","-93.10666","-6","1"
"55118","Saint Paul","MN","44.903165","-93.10026","-6","1"
"55119","Saint Paul","MN","44.957315","-93.00616","-6","1"
"55120","Saint Paul","MN","44.873398","-93.14538","-6","1"
"55121","Saint Paul","MN","44.844965","-93.14431","-6","1"
"55122","Saint Paul","MN","44.804548","-93.19871","-6","1"
"55123","Saint Paul","MN","44.804048","-93.13378","-6","1"
"55124","Saint Paul","MN","44.743963","-93.20624","-6","1"
"55125","Saint Paul","MN","44.921982","-92.94234","-6","1"
"55126","Saint Paul","MN","45.085643","-93.1353","-6","1"
"55127","Saint Paul","MN","45.076708","-93.0828","-6","1"
"55128","Saint Paul","MN","44.985792","-92.96532","-6","1"
"55129","Saint Paul","MN","44.896938","-92.90241","-6","1"
"55133","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55144","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55145","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55146","Saint Paul","MN","44.942656","-93.082793","-6","1"
"55150","Mendota","MN","44.884265","-93.16415","-6","1"
"55155","Saint Paul","MN","44.952165","-93.095518","-6","1"
"55161","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55164","Saint Paul","MN","44.990915","-93.106593","-6","1"
"55165","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55166","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55168","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55169","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55170","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55171","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55172","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55175","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55177","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55182","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55184","Duluth","MN","46.837172","-92.202829","-6","1"
"55187","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55188","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55189","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55190","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55191","Saint Paul","MN","45.005902","-93.105869","-6","1"
"55272","Kroschel","MN","46.147161","-93.084687","-6","1"
"55301","Albertville","MN","45.237867","-93.66261","-6","1"
"55302","Annandale","MN","45.246631","-94.11692","-6","1"
"55303","Anoka","MN","45.247509","-93.418","-6","1"
"55304","Andover","MN","45.254715","-93.28652","-6","1"
"55305","Hopkins","MN","44.953763","-93.43346","-6","1"
"55306","Burnsville","MN","44.732569","-93.28909","-6","1"
"55307","Arlington","MN","44.613278","-94.10728","-6","1"
"55308","Becker","MN","45.426203","-93.85017","-6","1"
"55309","Big Lake","MN","45.358004","-93.74294","-6","1"
"55310","Bird Island","MN","44.761856","-94.8845","-6","1"
"55311","Osseo","MN","45.102133","-93.48757","-6","1"
"55312","Brownton","MN","44.723259","-94.33922","-6","1"
"55313","Buffalo","MN","45.175558","-93.85441","-6","1"
"55314","Buffalo Lake","MN","44.751001","-94.60782","-6","1"
"55315","Carver","MN","44.736595","-93.65619","-6","1"
"55316","Champlin","MN","45.170714","-93.38452","-6","1"
"55317","Chanhassen","MN","44.866236","-93.54487","-6","1"
"55318","Chaska","MN","44.809954","-93.6105","-6","1"
"55319","Clear Lake","MN","45.470068","-93.92956","-6","1"
"55320","Clearwater","MN","45.387625","-94.0599","-6","1"
"55321","Cokato","MN","45.085142","-94.18748","-6","1"
"55322","Cologne","MN","44.768762","-93.77839","-6","1"
"55323","Crystal Bay","MN","45.015914","-93.47188","-6","1"
"55324","Darwin","MN","45.057766","-94.40368","-6","1"
"55325","Dassel","MN","45.091115","-94.31758","-6","1"
"55327","Dayton","MN","45.217054","-93.47612","-6","1"
"55328","Delano","MN","45.032489","-93.79591","-6","1"
"55329","Eden Valley","MN","45.321197","-94.56778","-6","1"
"55330","Elk River","MN","45.317152","-93.58117","-6","1"
"55331","Excelsior","MN","44.901368","-93.58278","-6","1"
"55332","Fairfax","MN","44.529702","-94.71718","-6","1"
"55333","Franklin","MN","44.541889","-94.8735","-6","1"
"55334","Gaylord","MN","44.542729","-94.21773","-6","1"
"55335","Gibbon","MN","44.527707","-94.53092","-6","1"
"55336","Glencoe","MN","44.773886","-94.17294","-6","1"
"55337","Burnsville","MN","44.770297","-93.27302","-6","1"
"55338","Green Isle","MN","44.670908","-94.01337","-6","1"
"55339","Hamburg","MN","44.730662","-93.9577","-6","1"
"55340","Hamel","MN","45.07343","-93.56455","-6","1"
"55341","Hanover","MN","45.15546","-93.66369","-6","1"
"55342","Hector","MN","44.74323","-94.72447","-6","1"
"55343","Hopkins","MN","44.921599","-93.40857","-6","1"
"55344","Eden Prairie","MN","44.867013","-93.42557","-6","1"
"55345","Minnetonka","MN","44.915413","-93.48443","-6","1"
"55346","Eden Prairie","MN","44.880435","-93.4869","-6","1"
"55347","Eden Prairie","MN","44.831413","-93.46031","-6","1"
"55348","Maple Plain","MN","44.848263","-93.398727","-6","1"
"55349","Howard Lake","MN","45.064272","-94.07175","-6","1"
"55350","Hutchinson","MN","44.896255","-94.38604","-6","1"
"55352","Jordan","MN","44.657463","-93.6133","-6","1"
"55353","Kimball","MN","45.328802","-94.32528","-6","1"
"55354","Lester Prairie","MN","44.881515","-94.05846","-6","1"
"55355","Litchfield","MN","45.104473","-94.52868","-6","1"
"55356","Long Lake","MN","44.985463","-93.58388","-6","1"
"55357","Loretto","MN","45.088013","-93.65053","-6","1"
"55358","Maple Lake","MN","45.244744","-94.00289","-6","1"
"55359","Maple Plain","MN","45.002212","-93.69319","-6","1"
"55360","Mayer","MN","44.909362","-93.89981","-6","1"
"55361","Minnetonka Beach","MN","44.940212","-93.592735","-6","1"
"55362","Monticello","MN","45.301337","-93.80774","-6","1"
"55363","Montrose","MN","45.046143","-93.92085","-6","1"
"55364","Mound","MN","44.933712","-93.66038","-6","1"
"55365","Monticello","MN","45.200875","-93.888099","-6","1"
"55366","New Auburn","MN","44.673454","-94.229311","-6","1"
"55367","New Germany","MN","44.886776","-93.97154","-6","1"
"55368","Norwood","MN","44.756883","-93.91666","-6","1"
"55369","Osseo","MN","45.120764","-93.43183","-6","1"
"55370","Plato","MN","44.787651","-94.04714","-6","1"
"55371","Princeton","MN","45.576431","-93.57644","-6","1"
"55372","Prior Lake","MN","44.704646","-93.42139","-6","1"
"55373","Rockford","MN","45.087513","-93.73548","-6","1"
"55374","Rogers","MN","45.197646","-93.57104","-6","1"
"55375","Saint Bonifacius","MN","44.906512","-93.7439","-6","1"
"55376","Saint Michael","MN","45.20382","-93.67618","-6","1"
"55377","Santiago","MN","45.540181","-93.815434","-6","1"
"55378","Savage","MN","44.761796","-93.3722","-6","1"
"55379","Shakopee","MN","44.776138","-93.52556","-6","1"
"55380","Silver Creek","MN","45.315823","-93.979766","-6","1"
"55381","Silver Lake","MN","44.904987","-94.18802","-6","1"
"55382","South Haven","MN","45.299358","-94.19821","-6","1"
"55383","Norwood","MN","44.805487","-93.766524","-6","1"
"55384","Spring Park","MN","44.936423","-93.62868","-6","1"
"55385","Stewart","MN","44.724926","-94.49346","-6","1"
"55386","Victoria","MN","44.858595","-93.66341","-6","1"
"55387","Waconia","MN","44.849912","-93.78514","-6","1"
"55388","Watertown","MN","44.955136","-93.84467","-6","1"
"55389","Watkins","MN","45.291986","-94.43811","-6","1"
"55390","Waverly","MN","45.066811","-93.97836","-6","1"
"55391","Wayzata","MN","44.963063","-93.52912","-6","1"
"55392","Navarre","MN","45.015914","-93.47188","-6","1"
"55393","Maple Plain","MN","45.200875","-93.888099","-6","1"
"55394","Young America","MN","44.805487","-93.766524","-6","1"
"55395","Winsted","MN","44.960829","-94.05525","-6","1"
"55396","Winthrop","MN","44.536882","-94.36811","-6","1"
"55397","Young America","MN","44.801162","-93.92368","-6","1"
"55398","Zimmerman","MN","45.455085","-93.57873","-6","1"
"55399","Young America","MN","44.805487","-93.766524","-6","1"
"55401","Minneapolis","MN","44.984615","-93.27137","-6","1"
"55402","Minneapolis","MN","44.975565","-93.27053","-6","1"
"55403","Minneapolis","MN","44.971765","-93.28557","-6","1"
"55404","Minneapolis","MN","44.963365","-93.26179","-6","1"
"55405","Minneapolis","MN","44.971798","-93.30273","-6","1"
"55406","Minneapolis","MN","44.938615","-93.22082","-6","1"
"55407","Minneapolis","MN","44.934915","-93.25424","-6","1"
"55408","Minneapolis","MN","44.947515","-93.28742","-6","1"
"55409","Minneapolis","MN","44.924115","-93.28362","-6","1"
"55410","Minneapolis","MN","44.911564","-93.31947","-6","1"
"55411","Minneapolis","MN","44.999165","-93.29823","-6","1"
"55412","Minneapolis","MN","45.027715","-93.30337","-6","1"
"55413","Minneapolis","MN","44.997665","-93.24927","-6","1"
"55414","Minneapolis","MN","44.980379","-93.23003","-6","1"
"55415","Minneapolis","MN","44.973415","-93.25941","-6","1"
"55416","Minneapolis","MN","44.946664","-93.34215","-6","1"
"55417","Minneapolis","MN","44.905365","-93.23662","-6","1"
"55418","Minneapolis","MN","45.019315","-93.24304","-6","1"
"55419","Minneapolis","MN","44.902414","-93.29012","-6","1"
"55420","Minneapolis","MN","44.837964","-93.27657","-6","1"
"55421","Minneapolis","MN","45.050434","-93.25007","-6","1"
"55422","Minneapolis","MN","45.014764","-93.33965","-6","1"
"55423","Minneapolis","MN","44.877164","-93.28124","-6","1"
"55424","Minneapolis","MN","44.904414","-93.34045","-6","1"
"55425","Minneapolis","MN","44.846765","-93.2449","-6","1"
"55426","Minneapolis","MN","44.952064","-93.37795","-6","1"
"55427","Minneapolis","MN","45.006764","-93.38223","-6","1"
"55428","Minneapolis","MN","45.059997","-93.37702","-6","1"
"55429","Minneapolis","MN","45.064714","-93.34155","-6","1"
"55430","Minneapolis","MN","45.059265","-93.29977","-6","1"
"55431","Minneapolis","MN","44.829564","-93.30982","-6","1"
"55432","Minneapolis","MN","45.095674","-93.25336","-6","1"
"55433","Minneapolis","MN","45.163848","-93.3195","-6","1"
"55434","Minneapolis","MN","45.164248","-93.2531","-6","1"
"55435","Minneapolis","MN","44.875614","-93.33487","-6","1"
"55436","Minneapolis","MN","44.903864","-93.37056","-6","1"
"55437","Minneapolis","MN","44.822764","-93.34422","-6","1"
"55438","Minneapolis","MN","44.8257","-93.38212","-6","1"
"55439","Minneapolis","MN","44.875997","-93.37021","-6","1"
"55440","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55441","Minneapolis","MN","45.001997","-93.42421","-6","1"
"55442","Minneapolis","MN","45.046701","-93.42892","-6","1"
"55443","Minneapolis","MN","45.108581","-93.33988","-6","1"
"55444","Minneapolis","MN","45.106065","-93.30461","-6","1"
"55445","Minneapolis","MN","45.112742","-93.3789","-6","1"
"55446","Minneapolis","MN","45.039312","-93.47988","-6","1"
"55447","Minneapolis","MN","45.003363","-93.49262","-6","1"
"55448","Minneapolis","MN","45.186232","-93.29635","-6","1"
"55449","Minneapolis","MN","45.168287","-93.20001","-6","1"
"55450","Minneapolis","MN","44.882365","-93.20847","-6","1"
"55454","Minneapolis","MN","44.969465","-93.24327","-6","1"
"55455","Minneapolis","MN","44.971965","-93.23588","-6","1"
"55458","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55459","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55460","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55468","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55470","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55472","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55473","Minneapolis","MN","44.805487","-93.766524","-6","1"
"55474","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55478","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55479","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55480","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55483","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55484","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55485","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55486","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55487","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55488","Minneapolis","MN","45.015914","-93.47188","-6","1"
"55530","Elk River","MN","45.281604","-93.546333","-6","1"
"55550","Young America","MN","44.805487","-93.766524","-6","1"
"55551","Young America","MN","44.805487","-93.766524","-6","1"
"55552","Young America","MN","44.805487","-93.766524","-6","1"
"55553","Young America","MN","44.805487","-93.766524","-6","1"
"55554","Norwood","MN","44.805487","-93.766524","-6","1"
"55555","Young America","MN","44.805487","-93.766524","-6","1"
"55556","Young America","MN","44.805487","-93.766524","-6","1"
"55557","Young America","MN","44.805487","-93.766524","-6","1"
"55558","Young America","MN","44.805487","-93.766524","-6","1"
"55559","Young America","MN","44.805487","-93.766524","-6","1"
"55560","Young America","MN","44.805487","-93.766524","-6","1"
"55561","Monticello","MN","44.805487","-93.766524","-6","1"
"55562","Young America","MN","44.805487","-93.766524","-6","1"
"55563","Monticello","MN","44.805487","-93.766524","-6","1"
"55564","Young America","MN","44.805487","-93.766524","-6","1"
"55565","Monticello","MN","45.200875","-93.888099","-6","1"
"55566","Young America","MN","44.805487","-93.766524","-6","1"
"55567","Young America","MN","44.805487","-93.766524","-6","1"
"55568","Young America","MN","44.805487","-93.766524","-6","1"
"55569","Osseo","MN","45.015914","-93.47188","-6","1"
"55570","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55571","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55572","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55573","Young America","MN","45.015914","-93.47188","-6","1"
"55574","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55575","Howard Lake","MN","45.015914","-93.47188","-6","1"
"55576","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55577","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55578","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55579","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55580","Monticello","MN","45.200875","-93.888099","-6","1"
"55581","Monticello","MN","45.200875","-93.888099","-6","1"
"55582","Monticello","MN","45.200875","-93.888099","-6","1"
"55583","Norwood","MN","44.805487","-93.766524","-6","1"
"55584","Monticello","MN","45.200875","-93.888099","-6","1"
"55585","Monticello","MN","45.200875","-93.888099","-6","1"
"55586","Monticello","MN","45.200875","-93.888099","-6","1"
"55587","Monticello","MN","45.200875","-93.888099","-6","1"
"55588","Monticello","MN","44.989512","-93.880245","-6","1"
"55589","Monticello","MN","45.200875","-93.888099","-6","1"
"55590","Monticello","MN","45.200875","-93.888099","-6","1"
"55591","Monticello","MN","45.200875","-93.888099","-6","1"
"55592","Maple Plain","MN","45.200875","-93.888099","-6","1"
"55593","Maple Plain","MN","45.015914","-93.47188","-6","1"
"55594","Young America","MN","44.805487","-93.766524","-6","1"
"55595","Loretto","MN","45.015914","-93.47188","-6","1"
"55596","Loretto","MN","45.015914","-93.47188","-6","1"
"55597","Loretto","MN","45.015914","-93.47188","-6","1"
"55598","Loretto","MN","45.015914","-93.47188","-6","1"
"55599","Loretto","MN","45.015914","-93.47188","-6","1"
"55601","Beaver Bay","MN","47.258584","-91.29977","-6","1"
"55602","Brimson","MN","47.309443","-91.87839","-6","1"
"55603","Finland","MN","47.502703","-91.20122","-6","1"
"55604","Grand Marais","MN","47.939037","-90.54659","-6","1"
"55605","Grand Portage","MN","47.967442","-89.73735","-6","1"
"55606","Hovland","MN","47.940908","-90.01705","-6","1"
"55607","Isabella","MN","47.664633","-91.52953","-6","1"
"55608","Rosemount","MN","44.741484","-93.113155","-6","1"
"55609","Knife River","MN","46.94939","-91.78525","-6","1"
"55612","Lutsen","MN","47.757804","-90.63836","-6","1"
"55613","Schroeder","MN","47.651374","-90.95917","-6","1"
"55614","Silver Bay","MN","47.314743","-91.25765","-6","1"
"55615","Tofte","MN","47.677189","-90.81276","-6","1"
"55616","Two Harbors","MN","47.077723","-91.66464","-6","1"
"55676","Barnum","MN","46.471964","-92.687947","-6","1"
"55701","Adolph","MN","47.640367","-92.442797","-6","1"
"55702","Alborn","MN","46.956644","-92.63972","-6","1"
"55703","Angora","MN","47.764569","-92.76689","-6","1"
"55704","Askov","MN","46.22572","-92.76706","-6","1"
"55705","Aurora","MN","47.45225","-92.24109","-6","1"
"55706","Babbitt","MN","47.688083","-91.91856","-6","1"
"55707","Barnum","MN","46.533977","-92.62697","-6","1"
"55708","Biwabik","MN","47.533314","-92.34084","-6","1"
"55709","Bovey","MN","47.372262","-93.38998","-6","1"
"55710","Britt","MN","47.655096","-92.66189","-6","1"
"55711","Brookston","MN","46.870672","-92.65082","-6","1"
"55712","Bruno","MN","46.275431","-92.57886","-6","1"
"55713","Buhl","MN","47.49307","-92.77783","-6","1"
"55715","Buhl","MN","47.494762","-92.780293","-6","1"
"55716","Calumet","MN","47.32211","-93.27581","-6","1"
"55717","Canyon","MN","47.058166","-92.46078","-6","1"
"55718","Carlton","MN","46.649697","-92.48477","-6","1"
"55719","Chisholm","MN","47.509833","-92.87637","-6","1"
"55720","Cloquet","MN","46.727077","-92.48612","-6","1"
"55721","Cohasset","MN","47.247648","-93.66491","-6","1"
"55722","Coleraine","MN","47.285247","-93.43112","-6","1"
"55723","Cook","MN","47.854987","-92.77077","-6","1"
"55724","Cotton","MN","47.172574","-92.41048","-6","1"
"55725","Crane Lake","MN","48.262021","-92.61519","-6","1"
"55726","Cromwell","MN","46.667284","-92.87081","-6","1"
"55728","Bigfork","MN","47.757041","-93.64059","-6","1"
"55730","Grand Rapids","MN","47.087782","-93.921429","-6","1"
"55731","Ely","MN","47.913365","-91.91712","-6","1"
"55732","Embarrass","MN","47.624206","-92.23909","-6","1"
"55733","Esko","MN","46.708371","-92.36434","-6","1"
"55734","Eveleth","MN","47.4211","-92.51331","-6","1"
"55735","Finlayson","MN","46.250308","-93.04462","-6","1"
"55736","Floodwood","MN","46.929033","-92.90614","-6","1"
"55738","Forbes","MN","47.296271","-92.65485","-6","1"
"55741","Gilbert","MN","47.4741","-92.40533","-6","1"
"55742","Goodland","MN","47.169979","-93.13179","-6","1"
"55744","Grand Rapids","MN","47.243062","-93.52599","-6","1"
"55745","Grand Rapids","MN","47.087782","-93.921429","-6","1"
"55746","Hibbing","MN","47.413817","-92.94228","-6","1"
"55747","Hibbing","MN","47.640367","-92.442797","-6","1"
"55748","Hill City","MN","46.956138","-93.60042","-6","1"
"55749","Holyoke","MN","46.463827","-92.40766","-6","1"
"55750","Hoyt Lakes","MN","47.517269","-92.0706","-6","1"
"55751","Iron","MN","47.405699","-92.63067","-6","1"
"55752","Jacobson","MN","46.974237","-93.2632","-6","1"
"55753","Keewatin","MN","47.39654","-93.07651","-6","1"
"55756","Kerrick","MN","46.374991","-92.59795","-6","1"
"55757","Kettle River","MN","46.512349","-92.92803","-6","1"
"55758","Kinney","MN","47.511214","-92.74026","-6","1"
"55760","Mcgregor","MN","46.67746","-93.28391","-6","1"
"55761","McKinley","MN","47.512426","-92.409999","-6","1"
"55763","Makinen","MN","47.310374","-92.20091","-6","1"
"55764","Marble","MN","47.319362","-93.30077","-6","1"
"55765","Meadowlands","MN","47.086392","-92.75843","-6","1"
"55766","Melrude","MN","47.249626","-92.412343","-6","1"
"55767","Moose Lake","MN","46.44429","-92.7699","-6","1"
"55768","Mountain Iron","MN","47.502878","-92.66548","-6","1"
"55769","Nashwauk","MN","47.406731","-93.1645","-6","1"
"55771","Orr","MN","48.098627","-92.80495","-6","1"
"55772","Nett Lake","MN","48.081686","-93.083438","-6","1"
"55775","Pengilly","MN","47.30797","-93.20693","-6","1"
"55777","Virginia","MN","47.640367","-92.442797","-6","1"
"55778","Clark","MN","46.626514","-93.133317","-6","1"
"55779","Saginaw","MN","46.908416","-92.44913","-6","1"
"55780","Sawyer","MN","46.670691","-92.69235","-6","1"
"55781","Side Lake","MN","47.672765","-93.05481","-6","1"
"55782","Soudan","MN","47.813694","-92.23977","-6","1"
"55783","Sturgeon Lake","MN","46.379971","-92.82748","-6","1"
"55784","Swan River","MN","47.061875","-93.20456","-6","1"
"55785","Swatara","MN","46.878205","-93.70721","-6","1"
"55786","Taconite","MN","47.314189","-93.38487","-6","1"
"55787","Tamarack","MN","46.679313","-93.13241","-6","1"
"55790","Tower","MN","47.825059","-92.3247","-6","1"
"55791","Twig","MN","47.640367","-92.442797","-6","1"
"55792","Virginia","MN","47.527383","-92.53371","-6","1"
"55793","Warba","MN","47.116453","-93.26881","-6","1"
"55795","Willow River","MN","46.317812","-92.84315","-6","1"
"55796","Winton","MN","47.930468","-91.79943","-6","1"
"55797","Wrenshall","MN","46.534005","-92.41983","-6","1"
"55798","Wright","MN","46.723028","-92.96594","-6","1"
"55801","Duluth","MN","47.005566","-92.001934","-6","1"
"55802","Duluth","MN","46.774593","-92.09206","-6","1"
"55803","Duluth","MN","46.972432","-92.10105","-6","1"
"55804","Duluth","MN","46.86242","-91.98342","-6","1"
"55805","Duluth","MN","46.798339","-92.09568","-6","1"
"55806","Duluth","MN","46.770773","-92.12718","-6","1"
"55807","Duluth","MN","46.738841","-92.16969","-6","1"
"55808","Duluth","MN","46.674141","-92.2276","-6","1"
"55810","Duluth","MN","46.753414","-92.24355","-6","1"
"55811","Duluth","MN","46.821489","-92.18242","-6","1"
"55812","Duluth","MN","46.809438","-92.07319","-6","1"
"55814","Duluth","MN","47.640367","-92.442797","-6","1"
"55815","Duluth","MN","47.640367","-92.442797","-6","1"
"55816","Duluth","MN","47.640367","-92.442797","-6","1"
"55901","Rochester","MN","44.048931","-92.49459","-6","1"
"55902","Rochester","MN","43.991846","-92.49166","-6","1"
"55903","Rochester","MN","43.996613","-92.540929","-6","1"
"55904","Rochester","MN","43.988708","-92.42937","-6","1"
"55905","Rochester","MN","44.022513","-92.466826","-6","1"
"55906","Rochester","MN","44.064733","-92.44427","-6","1"
"55909","Adams","MN","43.564175","-92.72645","-6","1"
"55910","Altura","MN","44.128262","-91.95965","-6","1"
"55912","Austin","MN","43.671988","-92.97908","-6","1"
"55917","Blooming Prairie","MN","43.88481","-93.07546","-6","1"
"55918","Brownsdale","MN","43.743087","-92.86434","-6","1"
"55919","Brownsville","MN","43.664102","-91.29057","-6","1"
"55920","Byron","MN","44.024835","-92.6388","-6","1"
"55921","Caledonia","MN","43.630012","-91.48667","-6","1"
"55922","Canton","MN","43.569417","-91.90736","-6","1"
"55923","Chatfield","MN","43.84113","-92.1606","-6","1"
"55924","Claremont","MN","44.035716","-93.01627","-6","1"
"55925","Dakota","MN","43.910929","-91.39015","-6","1"
"55926","Dexter","MN","43.731945","-92.70852","-6","1"
"55927","Dodge Center","MN","44.026272","-92.86903","-6","1"
"55929","Dover","MN","43.975269","-92.14213","-6","1"
"55931","Eitzen","MN","43.511822","-91.46635","-6","1"
"55932","Elgin","MN","44.135053","-92.28314","-6","1"
"55933","Elkton","MN","43.65099","-92.70596","-6","1"
"55934","Eyota","MN","44.006609","-92.24856","-6","1"
"55935","Fountain","MN","43.74676","-92.12889","-6","1"
"55936","Grand Meadow","MN","43.715085","-92.57812","-6","1"
"55939","Harmony","MN","43.55123","-92.04994","-6","1"
"55940","Hayfield","MN","43.885028","-92.80894","-6","1"
"55941","Hokah","MN","43.756567","-91.36126","-6","1"
"55942","Homer","MN","44.019989","-91.68187","-6","1"
"55943","Houston","MN","43.769776","-91.57534","-6","1"
"55944","Kasson","MN","44.035512","-92.75013","-6","1"
"55945","Kellogg","MN","44.273406","-92.04934","-6","1"
"55946","Kenyon","MN","44.268145","-92.9651","-6","1"
"55947","La Crescent","MN","43.829382","-91.33919","-6","1"
"55949","Lanesboro","MN","43.70844","-91.95965","-6","1"
"55950","Lansing","MN","43.743278","-92.96929","-6","1"
"55951","Le Roy","MN","43.525845","-92.51616","-6","1"
"55952","Lewiston","MN","43.959148","-91.84932","-6","1"
"55953","Lyle","MN","43.519177","-92.96466","-6","1"
"55954","Mabel","IA","43.498082","-91.89429","-6","1"
"55955","Mantorville","MN","44.068344","-92.75616","-6","1"
"55956","Mazeppa","MN","44.272368","-92.53501","-6","1"
"55957","Millville","MN","44.244633","-92.29074","-6","1"
"55959","Minnesota City","MN","44.093056","-91.74422","-6","1"
"55960","Oronoco","MN","44.152623","-92.53706","-6","1"
"55961","Ostrander","MN","43.6122","-92.46452","-6","1"
"55962","Peterson","MN","43.762272","-91.8453","-6","1"
"55963","Pine Island","MN","44.196932","-92.65482","-6","1"
"55964","Plainview","MN","44.164431","-92.17048","-6","1"
"55965","Preston","MN","43.646355","-92.12329","-6","1"
"55967","Racine","MN","43.786802","-92.50425","-6","1"
"55968","Reads Landing","MN","44.340826","-92.282467","-6","1"
"55969","Rollingstone","MN","44.079021","-91.84612","-6","1"
"55970","Rose Creek","MN","43.599507","-92.83756","-6","1"
"55971","Rushford","MN","43.80784","-91.75117","-6","1"
"55972","Saint Charles","MN","43.977555","-92.06276","-6","1"
"55973","Sargeant","MN","43.797677","-92.7799","-6","1"
"55974","Spring Grove","MN","43.57279","-91.65004","-6","1"
"55975","Spring Valley","MN","43.686356","-92.37242","-6","1"
"55976","Stewartville","MN","43.862105","-92.49849","-6","1"
"55977","Taopi","MN","43.550714","-92.65902","-6","1"
"55978","West Albany","MN","44.301714","-92.178277","-6","1"
"55979","Utica","MN","43.93422","-91.95325","-6","1"
"55981","Wabasha","MN","44.374261","-92.04204","-6","1"
"55982","Waltham","MN","43.82009","-92.87749","-6","1"
"55983","Wanamingo","MN","44.285672","-92.79816","-6","1"
"55985","West Concord","MN","44.157166","-92.89357","-6","1"
"55987","Winona","MN","44.033867","-91.65106","-6","1"
"55988","Stockton","MN","44.025446","-91.77304","-6","1"
"55990","Wykoff","MN","43.714071","-92.26493","-6","1"
"55991","Zumbro Falls","MN","44.24431","-92.41336","-6","1"
"55992","Zumbrota","MN","44.297157","-92.68312","-6","1"
"56001","Mankato","MN","44.15644","-93.99388","-6","1"
"56002","Mankato","MN","44.056047","-94.069828","-6","1"
"56003","Mankato","MN","44.184909","-94.04244","-6","1"
"56006","Mankato","MN","44.056047","-94.069828","-6","1"
"56007","Albert Lea","MN","43.652042","-93.36916","-6","1"
"56009","Alden","MN","43.667207","-93.55598","-6","1"
"56010","Amboy","MN","43.899907","-94.20634","-6","1"
"56011","Belle Plaine","MN","44.616113","-93.76906","-6","1"
"56013","Blue Earth","MN","43.630763","-94.10129","-6","1"
"56014","Bricelyn","MN","43.589604","-93.81676","-6","1"
"56016","Clarks Grove","MN","43.764506","-93.33357","-6","1"
"56017","Cleveland","MN","44.304948","-93.80077","-6","1"
"56019","Comfrey","MN","44.11754","-94.88998","-6","1"
"56020","Conger","MN","43.613686","-93.53072","-6","1"
"56021","Courtland","MN","44.277333","-94.31424","-6","1"
"56022","Darfur","MN","44.049908","-94.83877","-6","1"
"56023","Delavan","MN","43.782104","-94.01341","-6","1"
"56024","Eagle Lake","MN","44.153696","-93.86918","-6","1"
"56025","Easton","MN","43.764111","-93.90534","-6","1"
"56026","Ellendale","MN","43.884985","-93.2917","-6","1"
"56027","Elmore","IA","43.482104","-94.09837","-6","1"
"56028","Elysian","MN","44.207288","-93.68716","-6","1"
"56029","Emmons","MN","43.516115","-93.51768","-6","1"
"56030","Essig","MN","44.325833","-94.605226","-6","1"
"56031","Fairmont","MN","43.646916","-94.45856","-6","1"
"56032","Freeborn","MN","43.766208","-93.56339","-6","1"
"56033","Frost","MN","43.579548","-93.93826","-6","1"
"56034","Garden City","MN","44.029058","-94.18186","-6","1"
"56035","Geneva","MN","43.819798","-93.26713","-6","1"
